bin,sample,rr_smoothed_ms,signed_resid_ms,abs_resid_ms,qt_sigma_ms,heart_rate_bpm,case,st_deviation_uv,time_h
2808,7021268.0,689.1069555611866,-11.443586110803068,12.365120431307389,32.565121845375224,87.06921257403057,A,-71.1875,0.27378777777777774
2809,7023922.5,817.2595025519589,-16.53297289897705,16.53297289897705,32.89186747782179,73.4160934350046,A,-61.756,0.27673722222222225
2810,7026304.0,794.5917432148998,-6.275281114703944,8.117105832282448,32.645696117721535,75.51047504878592,A,-62.8745,0.2793833333333333
2811,7028740.0,765.1455266376786,-4.915521020875929,5.086364651873566,32.42583354736967,78.41645531623419,A,-67.4855,0.28209
2812,7031186.0,737.1101254729253,-9.853601623310198,9.853601623310198,32.73611887367286,81.39896323022882,A,-57.911500000000004,0.28480777777777777
2813,7033793.5,741.5485013505386,-9.135332896180586,9.135332896180586,33.19845141002223,80.91176759271382,A,-59.78,0.287705
2814,7036320.0,729.7863461558675,-11.062533797526527,11.21313193824409,33.13150122538496,82.21584346713061,A,-60.6485,0.2905122222222222
2815,7038807.0,719.4128052787631,-8.196374379906104,8.196374379906104,33.06276931052621,83.40135115714375,A,-58.81700000000001,0.2932755555555555
2816,7041289.0,726.4760941089452,-9.578340001463005,9.578340001463005,32.77262865784022,82.59046716959439,A,-46.8355,0.2960333333333333
2817,7043686.0,720.3987951722085,-3.117218872488337,4.218145581313877,32.71228190347203,83.2872020360018,A,-46.803999999999995,0.29869666666666667
2818,7046175.0,732.0409574086808,-8.534189351012515,8.534189351012515,33.15444628817776,81.96262708085533,A,-60.8765,0.3014622222222222
2819,7048806.0,799.892008040718,-12.122783858767264,12.122783858767264,32.79151562297712,75.01012561303868,A,-53.091,0.3043855555555556
2820,7051255.0,770.9935178758192,-7.788397959339022,7.788397959339022,32.91401789576727,77.82166595292175,A,-52.2635,0.3071066666666667
2821,7053691.0,755.6631961034246,-8.21299080208513,8.21299080208513,32.597942147727444,79.40045288614007,A,-51.278,0.30981333333333333
2822,7056255.5,758.2026032044275,-1.9528020981821612,2.7968333474774454,32.89636385646051,79.13452123010282,A,-44.9965,0.3126627777777778
2823,7058806.0,756.7177308861725,-6.3418985768248035,6.3418985768248035,32.96155544882077,79.28980325297196,A,-45.715,0.31549666666666665
2824,7061191.0,743.9824313239975,-5.971813305461637,8.171300562547856,32.88472691224388,80.64706567495618,A,-47.73,0.31814666666666663
2825,7063768.0,755.4042636513827,-6.464420100448592,6.464420100448592,32.8834632697567,79.42766924557611,A,-46.4595,0.32101
2826,7066273.0,748.7880883346011,-5.753215317405363,5.753215317405363,32.640064904977294,80.12947980175213,A,-48.1205,0.3237933333333333
2827,7068748.0,754.5170044345534,-8.266386392068455,8.266386392068455,32.73504809940981,79.5210706284412,A,-46.189,0.32654333333333335
2828,7071309.0,757.7833323690556,-9.769458258472326,9.954351365099711,32.997992938325254,79.17830524514466,A,-34.6575,0.3293888888888889
2829,7073775.0,743.0828610984202,-9.571909214941286,9.571909214941286,32.54771698157906,80.74469637384503,A,-36.826,0.33212888888888886
2830,7076272.0,742.1189996774938,-0.3743096014992773,3.715856203092926,32.49273491740656,80.84956728782646,A,-40.741,0.33490333333333333
